Stock#,Lane,Item#,Year,Make,Model,VIN,Odometer,Sale Document,Loss Type,Auction Date,Branch,Public,Live online bid
25001758,A,3242,2014,HYUNDAI,SONATA,5NPEB4AC0EH871412,115k mi ,SALVAGE-PA,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24857137,A,3206,2013,HYUNDAI,SONATA,5NPEB4AC3DH526065,150k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24889585,A,665,2013,HYUNDAI,SONATA,KMHEC4A49DA099287,44k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
23892694,A,79,2013,HYUNDAI,SONATA,5NPEC4AC9DH796995,80k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24415428,A,3183,2013,HYUNDAI,SONATA,KMHEC4A42DA071170,144k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24432924,A,3239,2012,HYUNDAI,SONATA,5NPEB4AC2CH499083,0-1k mi (Not Required/Exempt),NON-REPAIRABLE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24953803,A,133,2012,HYUNDAI,SONATA,5NPEC4AC7CH374349,78k mi ,CLEAR-MI,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24743305,B,670,2011,HYUNDAI,SONATA,5NPEB4AC8BH245618,124k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25065023,A,4041,2011,HYUNDAI,SONATA,5NPEB4AC0BH153404,120k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24395747,A,676,2011,HYUNDAI,SONATA,KMHEC4A46BA000857,108k mi ,SALVAGE CERTIFICATE-CA,WATER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24859010,B,618,2011,HYUNDAI,SONATA,5NPEC4AC7BH090993,79k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25144666,A,3060,2011,HYUNDAI,SONATA,5NPEC4AC0BH241463,199k mi ,SALVAGE-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25273158,A,3106,2011,HYUNDAI,SONATA,5NPEB4AC5BH106255,123k mi ,SALVAGE-LA,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25061147,B,322,2009,HYUNDAI,SONATA,5NPET46F09H453339,192k mi ,ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24939084,A,4588,2008,HYUNDAI,SONATA,5NPET46C68H389392,56k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25214631,A,60,2008,HYUNDAI,SONATA,5NPEU46F08H379027,175k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24759962,A,241,2007,HYUNDAI,SONATA,5NPEU46F27H180995,222k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25055515,A,642,2007,HYUNDAI,SONATA,5NPET46C37H236466,337k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24315338,A,648,2003,HYUNDAI,SONATA,KMHWF25SX3A805643,182k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24871603,A,617,2003,HYUNDAI,SONATA,KMHWF35H33A895549,147k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25064330,A,40,2002,HYUNDAI,SONATA,KMHWF35H32A536331,96k mi (Not Required/Exempt),SALVAGE-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24478696,A,9001,2006,HYUNDAI,TIBURON,KMHHN65F96U227320,88k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24731528,A,3275,2006,HYUNDAI,TIBURON,KMHHM65D36U225063,139k mi (Not Actual),SALVAGE-PA,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24827512,A,148,2004,HYUNDAI,TIBURON,KMHHM65D64U138125,140k mi ,SALVAGE-PA,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24811047,A,3383,2016,HYUNDAI,TUCSON,KM8J33A42GU225596,0k mi (Not Actual),NON-REPAIRABLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24535265,A,3105,2012,HYUNDAI,TUCSON,KM8JUCAC8CU435991,90k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25250043,A,3073,2007,HYUNDAI,TUCSON,KM8JN72D97U609214,192k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25184965,A,3110,2006,HYUNDAI,TUCSON,KM8JM12BX6U341965,163k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25109310,A,3304,2005,HYUNDAI,TUCSON,KM8JN72D55U243975,149k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24791941,A,3109,2016,HYUNDAI,VELOSTER,KMHTC6AD2GU280186,48k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24261897,A,3088,2016,HYUNDAI,VELOSTER,KMHTC6AD9GU279052,0k mi (Not Actual),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24702359,A,4222,2014,HYUNDAI,VELOSTER,KMHTC6AD7EU191629,36k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24985974,B,3182,2013,HYUNDAI,VELOSTER,KMHTC6AD4DU123268,0k mi (Not Actual),NON-REPAIRABLE-TX,FIRE,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25193222,A,701,2012,HYUNDAI,VELOSTER,KMHTC6AD4CU040857,169k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25125081,A,697,2005,HYUNDAI,XG,KMHFU45EX5A391357,90k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25212214,A,69,2004,HYUNDAI,XG,KMHFU45E44A288742,125k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24872573,A,3365,2005,INFINITI,FX35,JNRAS08UX5X104614,0k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24831290,A,3074,2004,INFINITI,FX35,JNRAS08W84X211659,0-1k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
23715314,A,32,1995,INFINITI,G20,JNKCP01D4ST516050,138k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25029197,A,3318,2011,INFINITI,G25,JN1DV6AP5BM600982,107k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24941704,A,3107,2011,INFINITI,G25,JN1DV6AP2BM600082,78k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25046107,B,68,2008,INFINITI,G35,JNKBV61E48M206612,197k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24665471,A,3089,2008,INFINITI,G35,JNKBV61F08M265178,0-1k mi (Not Required/Exempt),RECONSTRUCTED-LA,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24876186,A,90,2008,INFINITI,G35,JNKBV61E28M227345,137k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25273302,A,35,2008,INFINITI,G35,JNKBV61E28M202123,152k mi ,SALVAGE-GA,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25238616,A,3297,2008,INFINITI,G35,JNKBV61F28M251668,193k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24909417,A,23,2007,INFINITI,G35,JNKBV61E67M700307,202k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24820404,A,3063,2006,INFINITI,G35,JNKCV51E06M509771,127k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,THEFT,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25081763,B,300,2005,INFINITI,G35,JNKCV51E65M208629,164k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25144255,A,21,2005,INFINITI,G35,JNKCV51E35M224402,122k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25052216,B,44,2004,INFINITI,G35,JNKCV54E34M821639,124k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25055415,A,49,2004,INFINITI,G35,JNKCV51E44M610373,218k mi ,RECONSTRUCTED-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24172619,A,6,2013,INFINITI,G37,JN1CV6AR9DM354518,89k mi ,SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25033971,A,92,2013,INFINITI,G37,JN1CV6AP0DM305349,62k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24758044,A,661,2013,INFINITI,G37,JN1CV6EKXDM920795,74k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25069955,A,3082,2013,INFINITI,G37,JN1CV6AP2DM726294,56k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24989538,A,3042,2010,INFINITI,G37,JN1CV6AP1AM203294,110k mi (Not Actual),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24885102,A,3088,2010,INFINITI,G37,JN1CV6AP8AM403234,137k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24971048,A,167,2008,INFINITI,G37,JNKCV64E78M124387,121k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24996323,A,610,2008,INFINITI,G37,JNKCV64E58M108401,145k mi (Not Required/Exempt),SALVAGE-LA,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25273296,A,38,2008,INFINITI,G37,JNKCV64EX8M120205,188k mi ,CLEAR-GA,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24984650,A,3215,2000,INFINITI,I30,JNKCA31A6YT110983,187k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25079297,A,257,2003,INFINITI,I35,JNKDA31AX3T114371,75k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25206540,A,85,2002,INFINITI,I35,JNKDA31A22T018989,146k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25089902,A,50,2010,INFINITI,M35,JN1CY0AR3AM961434,134k mi ,CLEAR-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24942045,B,3224,2006,INFINITI,M35,JNKAY01E56M116978,0k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25196529,A,3039,2004,INFINITI,M45,JNKAY41E94M400747,186k mi (Not Required/Exempt),ORIGINAL-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25207894,B,10,2016,INFINITI,Q50,JN1EV7AP9GM306129,46k mi ,ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24664855,A,3067,2015,INFINITI,Q50,JN1BV7AR4FM400891,48k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24596139,A,3199,2015,INFINITI,Q50,JN1BV7AR2FM410111,36k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24857929,A,169,2014,INFINITI,Q60,JN1CV6EK7EM110736,74k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24815502,A,3259,2014,INFINITI,Q60,JN1CV6EK8EM112480,58k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24861955,A,4,2015,INFINITI,Q70,JN1BY1ARXFM560407,57k mi ,SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25106378,B,290,1999,INFINITI,QX4,JNRAR05Y4XW041960,206k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24876130,A,75,2017,INFINITI,QX50,JN1BJ0RR4HM402330,16k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24948010,A,3169,2011,INFINITI,QX56,JN8AZ2NC8B9301479,176k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24716593,A,3173,2007,INFINITI,QX56,5N3AA08C27N804526,133k mi (Not Actual),SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24868296,A,3203,2019,INFINITI,QX60,5N1DL0MN8KC528896,3k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25283918,A,3004,2018,INFINITI,QX60,5N1DL0MM3JC534028,26k mi ,CLEAR-MA,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24505717,A,3265,2015,INFINITI,QX60,5N1AL0MM2FC540235,0k mi (Not Actual),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24960991,A,3157,2014,INFINITI,QX60,5N1AL0MM4EC527078,103k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24956026,A,3183,1998,ISUZU,RODEO,4S2CM58W1W4301521,140k mi (Not Required/Exempt),CLEAR-CO,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24442266,A,3188,2018,JAGUAR,F-PACE,SADCL2FNXJA252390,18k mi ,SALVAGE-PA,WATER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25261978,A,107,2004,JAGUAR,S-TYPE,SAJEA01T54FN03796,117k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24858098,A,3190,2002,JAGUAR,S-TYPE,SAJDA01P82GM37332,0-1k mi (Not Required/Exempt),APP FOR DUP CLEAR-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25019238,A,4543,2001,JAGUAR,S-TYPE,SAJDA01P91GM07996,159k mi ,CLEAR-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,NO,NO
25166561,A,633,2003,JAGUAR,X-TYPE,SAJEA51D53XD52105,129k mi (Not Required/Exempt),CLEAR-LA,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24905463,A,104,2017,JAGUAR,XE,SAJAD4BG3HA971317,40k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25042927,A,297,2018,JAGUAR,XJ,SAJWA1C70J8W13973,14k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25129086,A,3299,2015,JAGUAR,XJ,SAJWJ1CD8F8V85806,65k mi ,CLEAR-NY,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24520671,A,3062,2011,JAGUAR,XJ,SAJWA1CB7BLV06423,38k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24786756,B,284,2006,JAGUAR,XJ8,SAJWA79B16SH10059,137k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24990939,A,231,2008,JAGUAR,XK,SAJWA43B485B24674,22k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24365228,A,612,2017,JEEP,CHEROKEE,1C4PJMBS3HW600571,30k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24642130,B,646,2016,JEEP,CHEROKEE,1C4PJLCS8GW302895,46k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25000694,A,200,2016,JEEP,CHEROKEE,1C4PJLDB4GW165257,118k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25085203,B,650,2001,JEEP,CHEROKEE,1J4FF48S51L529167,150k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24825747,A,3163,2001,JEEP,CHEROKEE,1J4FF48S21L600440,0-1k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,THEFT,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24140719,A,4571,1998,JEEP,CHEROKEE,1J4FJ68S6WL176018,190k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25168229,A,31,1998,JEEP,CHEROKEE,1J4FJ68S7WL163651,202k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25036633,A,4209,1996,JEEP,CHEROKEE,1J4FJ68S4TL134247,167k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25039246,A,631,1992,JEEP,CHEROKEE,1J4FJ58SXNL119796,244k mi ,CLEAR-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,NO,NO
24977554,A,233,2008,JEEP,COMMANDER,1J8HG68248C217111,139k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25249064,B,30,2008,JEEP,COMMANDER,1J8HH48K38C142824,126k mi (Not Actual),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24913837,A,106,2007,JEEP,COMMANDER,1J8HG58PX7C573390,83k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24816758,A,194,2006,JEEP,COMMANDER,1J8HH48N16C133160,158k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24634307,A,43,2018,JEEP,COMPASS,3C4NJDBB8JT168210,12k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24806580,A,3138,2018,JEEP,COMPASS,3C4NJDBBXJT161615,9k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24577491,A,3089,2017,JEEP,COMPASS,1C4NJCBA7HD124040,10k mi (Not Actual),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25009063,A,163,2016,JEEP,COMPASS,1C4NJCEA1GD620008,90k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24783288,B,3196,2014,JEEP,COMPASS,1C4NJCEA3ED541274,53k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25000107,A,126,2012,JEEP,COMPASS,1C4NJCBA6CD651608,86k mi ,SALVAGE-PA,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25151327,B,214,2010,JEEP,COMPASS,1J4NT4FB1AD553614,88k mi ,ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25218724,A,3329,2009,JEEP,COMPASS,1J4FT47B19D137609,165k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
22757886,A,9005,2018,JEEP,GRAND CHEROKEE,1C4RJFBG5JC228903,14k mi (Not Actual),SALVAGE-PA,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24867921,A,3098,2018,JEEP,GRAND CHEROKEE,1C4RJFAG6JC251740,13k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25037867,A,635,2018,JEEP,GRAND CHEROKEE,1C4RJEAG6JC470918,1k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24658529,A,3031,2015,JEEP,GRAND CHEROKEE,1C4RJEAG4FC922632,64k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25273561,A,673,2015,JEEP,GRAND CHEROKEE,1C4RJEBG3FC903472,35k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24397015,A,3229,2014,JEEP,GRAND CHEROKEE,1C4RJEBG1EC472533,84k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24888403,A,3445,2014,JEEP,GRAND CHEROKEE,1C4RJFBG8EC431984,88k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24981882,A,3028,2014,JEEP,GRAND CHEROKEE,1C4RJFBG9EC356115,93k mi ,SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24620116,A,9,2013,JEEP,GRAND CHEROKEE,1C4RJFAG3DC549179,83k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25097512,A,84,2013,JEEP,GRAND CHEROKEE,1C4RJFAG4DC518541,66k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24957245,A,97,2007,JEEP,GRAND CHEROKEE,1J8GR48K67C681428,116k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24992439,A,45,2007,JEEP,GRAND CHEROKEE,1J8HR48P07C611097,177k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24803471,A,4627,2005,JEEP,GRAND CHEROKEE,1J8HR58265C613833,163k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24930143,B,270,2005,JEEP,GRAND CHEROKEE,1J4GR48K35C684415,182k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25211574,A,73,2005,JEEP,GRAND CHEROKEE,1J4HR48N05C562819,138k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24831529,A,19,2004,JEEP,GRAND CHEROKEE,1J4GX48S34C394034,127k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25030811,A,4601,2004,JEEP,GRAND CHEROKEE,1J4GW58N64C305141,204k mi ,CLEAR-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,NO,NO
25117063,A,3093,2004,JEEP,GRAND CHEROKEE,1J4GW48S24C143153,119k mi (Not Required/Exempt),CLEAR-LA,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25238853,A,3074,2004,JEEP,GRAND CHEROKEE,1J4GW48S74C254135,170k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24957904,A,115,2002,JEEP,GRAND CHEROKEE,1J4GX48S82C271777,178k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25142823,A,3204,2001,JEEP,GRAND CHEROKEE,1J4GW48N01C591199,0-1k mi (Not Required/Exempt),CLEAR-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24959524,B,118,2001,JEEP,GRAND CHEROKEE,1J4GX48S11C507331,199k mi (Not Actual),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25085194,A,3284,2001,JEEP,GRAND CHEROKEE,1J4GW48S11C671312,155k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25034066,A,15,2000,JEEP,GRAND CHEROKEE,1J4G248N4YC420591,184k mi (Not Actual),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25020304,B,216,1994,JEEP,GRAND CHEROKEE,1J4GZ78Y2RC269081,151k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24604539,A,603,2011,JEEP,LIBERTY,1J4PN5GK2BW531232,112k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25121580,A,636,2007,JEEP,LIBERTY,1J4GK48K67W594228,149k mi (Not Required/Exempt),CLEAR-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25202090,A,3265,2007,JEEP,LIBERTY,1J4GL48K87W575287,135k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25010311,A,3417,2005,JEEP,LIBERTY,1J4GL48K65W597365,252k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25030421,A,3050,2004,JEEP,LIBERTY,1J4GL48K84W194194,173k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25076427,A,4621,2004,JEEP,LIBERTY,1J4GL58K74W247585,207k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25059789,A,47,2003,JEEP,LIBERTY,1J4GK58K53W727304,151k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
